gm (L=4.5e-08) X,gm (L=4.5e-08) YRe,gm (L=4.5e-08) YReImag,gm (L=9e-08) X,gm (L=9e-08) YRe,gm (L=9e-08) YReImag,gm (L=1.35e-07) X,gm (L=1.35e-07) YRe,gm (L=1.35e-07) YReImag,gm (L=1e-06) X,gm (L=1e-06) YRe,gm (L=1e-06) YReImag
2.812847695828964e-09,7.749299007960536e-08,-1.109988804336694e-10,2.812847695828964e-09,8.356723359658855e-08,-1.10921955755372e-10,2.812847695828964e-09,8.440258005076287e-08,-1.109185971769491e-10,2.812847695828964e-09,7.814888039682671e-08,-1.149260834366791e-10
2.843965795342088e-09,7.831673654435022e-08,-1.11002558791764e-10,2.843965795342088e-09,8.445043224509925e-08,-1.109255946125391e-10,2.843965795342088e-09,8.529201784575278e-08,-1.109226111798504e-10,2.843965795342088e-09,7.894129338266991e-08,-1.14947079829156e-10
2.875428149582813e-09,7.914905804849826e-08,-1.110062428126628e-10,2.875428149582813e-09,8.534274848966569e-08,-1.109292402917612e-10,2.875428149582813e-09,8.619060334164653e-08,-1.109266339443974e-10,2.875428149582813e-09,7.974150927375112e-08,-1.149681407935346e-10
2.907238566988006e-09,7.999004104168504e-08,-1.110099325160234e-10,2.907238566988006e-09,8.624427319677733e-08,-1.109328928193614e-10,2.907238566988006e-09,8.709842732866832e-08,-1.109306655031263e-10,2.907238566988006e-09,8.054960276549793e-08,-1.149892665129456e-10
2.939400898126686e-09,8.083977280179124e-08,-1.110136279216092e-10,2.939400898126686e-09,8.715509809101347e-08,-1.10936552221795e-10,2.939400898126686e-09,8.801558145235769e-08,-1.109347058887181e-10,2.939400898126686e-09,8.136564925664298e-08,-1.150104571710965e-10
2.971919036166121e-09,8.169834144224011e-08,-1.110173290492894e-10,2.971919036166121e-09,8.807531576252432e-08,-1.109402185256494e-10,2.971919036166121e-09,8.894215822104509e-08,-1.109387551339985e-10,2.971919036166121e-09,8.218972485585742e-08,-1.150317129522767e-10
3.004796917343086e-09,8.256583591936356e-08,-1.1102103591904e-10,3.004796917343086e-09,8.900501967452828e-08,-1.109438917576457e-10,3.004796917343086e-09,8.987825101343702e-08,-1.109428132719401e-10,3.004796917343086e-09,8.302190638848247e-08,-1.150530340413612e-10
3.038038521440337e-09,8.34423460398091e-08,-1.110247485509448e-10,3.038038521440337e-09,8.9944304170941e-08,-1.109475719446387e-10,3.038038521440337e-09,9.082395408622362e-08,-1.109468803356619e-10,3.038038521440337e-09,8.386227140313999e-08,-1.150744206238057e-10
3.07164787226835e-09,8.432796246801325e-08,-1.110284669651953e-10,3.07164787226835e-09,9.089326448399611e-08,-1.109512591136184e-10,3.07164787226835e-09,9.177936258177736e-08,-1.109509563584306e-10,3.07164787226835e-09,8.471089817863902e-08,-1.150958728856577e-10
3.105629038152396e-09,8.522277673372613e-08,-1.110321911820922e-10,3.105629038152396e-09,9.185199674196632e-08,-1.109549532917102e-10,3.105629038152396e-09,9.274457253588194e-08,-1.109550413736615e-10,3.105629038152396e-09,8.556786573081471e-08,-1.151173910135554e-10
3.139986132425e-09,8.612688123959192e-08,-1.110359212220453e-10,3.139986132425e-09,9.282059797692697e-08,-1.10958654506176e-10,3.139986132425e-09,9.371968088557526e-08,-1.109591354149193e-10,3.139986132425e-09,8.643325381933724e-08,-1.151389751947306e-10
3.174723313923849e-09,8.704036926880726e-08,-1.110396571055749e-10,3.174723313923849e-09,9.37991661325869e-08,-1.109623627844148e-10,3.174723313923849e-09,9.470478547700854e-08,-1.109632385159186e-10,3.174723313923849e-09,8.730714295481364e-08,-1.151606256170128e-10
3.209844787495209e-09,8.796333499279713e-08,-1.110433988533118e-10,3.209844787495209e-09,9.478780007216536e-08,-1.109660781539637e-10,3.209844787495209e-09,9.569998507339546e-08,-1.109673507105252e-10,3.209844787495209e-09,8.818961440572996e-08,-1.151823424688299e-10
3.245354804502909e-09,8.889587347899895e-08,-1.110471464859986e-10,3.245354804502909e-09,9.57865995863578e-08,-1.109698006424982e-10,3.245354804502909e-09,9.670537936299646e-08,-1.109714720327565e-10,3.245354804502909e-09,8.908075020557116e-08,-1.152041259392082e-10
3.281257663342963e-09,8.983808069865099e-08,-1.110509000244899e-10,3.281257663342963e-09,9.679566540135725e-08,-1.109735302778338e-10,3.281257663342963e-09,9.772106896723328e-08,-1.109756025167824e-10,3.281257663342963e-09,8.998063315995435e-08,-1.152259762177856e-10
3.317557709963871e-09,9.07900535346958e-08,-1.110546594897534e-10,3.317557709963871e-09,9.78150991868986e-08,-1.109772670879259e-10,3.317557709963871e-09,9.874715544878338e-08,-1.109797421969263e-10,3.317557709963871e-09,9.088934685389043e-08,-1.152478934948038e-10
3.354259338392695e-09,9.175188978970976e-08,-1.110584249028701e-10,3.354259338392695e-09,9.884500356441849e-08,-1.109810111008714e-10,3.354259338392695e-09,9.97837413198067e-08,-1.109838911076658e-10,3.354259338392695e-09,9.18069756590017e-08,-1.152698779611158e-10
3.391366991266935e-09,9.27236881938745e-08,-1.110621962850357e-10,3.391366991266935e-09,9.988548211525913e-08,-1.109847623449087e-10,3.391366991266935e-09,1.008309300502326e-07,-1.109880492836334e-10,3.391366991266935e-09,9.273360474085326e-08,-1.152919298081885e-10
3.428885160372307e-09,9.37055484130674e-08,-1.110659736575605e-10,3.428885160372307e-09,1.009366393889228e-07,-1.109885208484194e-10,3.428885160372307e-09,1.018888260760733e-07,-1.109922167596179e-10,3.428885160372307e-09,9.366932006641131e-08,-1.153140492281086e-10
3.466818387186458e-09,9.469757105694989e-08,-1.110697570418706e-10,3.466818387186458e-09,1.019985809113999e-07,-1.109922866399283e-10,3.466818387186458e-09,1.029575348078357e-07,-1.109963935705641e-10,3.466818387186458e-09,9.46142084114264e-08,-1.15336236413579e-10
3.505171263428697e-09,9.569985768717016e-08,-1.110735464595087e-10,3.505171263428697e-09,1.030714131935847e-07,-1.109960597481046e-10,3.505171263428697e-09,1.040371626390253e-07,-1.110005797515751e-10,3.505171263428697e-09,9.556835736799157e-08,-1.153584915579303e-10
3.543948431615818e-09,9.671251082556974e-08,-1.110773419321342e-10,3.543948431615818e-09,1.041552437397069e-07,-1.109998402017626e-10,3.543948431615818e-09,1.0512781695466e-07,-1.110047753379119e-10,3.543948431615818e-09,9.653185535207696e-08,-1.153808148551163e-10
3.583154585624061e-09,9.77356339625141e-08,-1.110811434815248e-10,3.583154585624061e-09,1.052501810558631e-07,-1.110036280298627e-10,3.583154585624061e-09,1.062296061399356e-07,-1.110089803649949e-10,3.583154585624061e-09,9.750479161124821e-08,-1.154032064997236e-10
3.622794471257291e-09,9.876933156523275e-08,-1.110849511295762e-10,3.622794471257291e-09,1.063563346586509e-07,-1.11007423261512e-10,3.622794471257291e-09,1.073426395888617e-07,-1.110131948684044e-10,3.622794471257291e-09,9.848725623229723e-08,-1.154256666869736e-10
3.662872886821471e-09,9.981370908625258e-08,-1.110887648983038e-10,3.662872886821471e-09,1.074738150837513e-07,-1.110112259259651e-10,3.662872886821471e-09,1.084670277130704e-07,-1.110174188838819e-10,3.662872886821471e-09,9.947934014903282e-08,-1.154481956127231e-10
3.70339468370548e-09,1.008688729718848e-07,-1.110925848098426e-10,3.70339468370548e-09,1.086027338947236e-07,-1.110150360526253e-10,3.70339468370548e-09,1.096028819506059e-07,-1.110216524473303e-10,3.70339468370548e-09,1.004811351500811e-07,-1.154707934734692e-10
3.744364766968363e-09,1.019349306707755e-07,-1.110964108864485e-10,3.744364766968363e-09,1.097432036917779e-07,-1.110188536710449e-10,3.744364766968363e-09,1.107503147748984e-07,-1.110258955948156e-10,3.744364766968363e-09,1.014927338868337e-07,-1.154934604663552e-10
3.785788095933075e-09,1.030119906425214e-07,-1.111002431504988e-10,3.785788095933075e-09,1.108953381206155e-07,-1.110226788109263e-10,3.785788095933075e-09,1.119094397036781e-07,-1.110301483625667e-10,3.785788095933075e-09,1.02514229881323e-07,-1.155161967891761e-10
3.827669684786796e-09,1.041001623663259e-07,-1.111040816244928e-10,3.827669684786796e-09,1.12059251881396e-07,-1.110265115021229e-10,3.827669684786796e-09,1.130803713080616e-07,-1.110344107869771e-10,3.827669684786796e-09,1.035457175343385e-07,-1.155390026403767e-10
3.870014603187884e-09,1.051995563497865e-07,-1.111079263310527e-10,3.870014603187884e-09,1.132350607377224e-07,-1.110303517746398e-10,3.870014603187884e-09,1.142632252217119e-07,-1.110386829046056e-10,3.870014603187884e-09,1.045872921333302e-07,-1.155618782190568e-10
3.912827976879541e-09,1.063102841376584e-07,-1.111117772929245e-10,3.912827976879541e-09,1.144228815257316e-07,-1.110341996586346e-10,3.912827976879541e-09,1.154581181499852e-07,-1.110429647521766e-10,3.912827976879541e-09,1.056390498607297e-07,-1.15584823724981e-10
3.956114988310278e-09,1.074324583207353e-07,-1.111156345329783e-10,3.956114988310278e-09,1.156228321631969e-07,-1.110380551844186e-10,3.956114988310278e-09,1.166651678792851e-07,-1.110472563665819e-10,3.956114988310278e-09,1.067010878020128e-07,-1.156078393585764e-10
3.999880877261233e-09,1.085661925448122e-07,-1.111194980742094e-10,3.999880877261233e-09,1.168350316587872e-07,-1.11041918382457e-10,3.999880877261233e-09,1.178844932863585e-07,-1.110515577848805e-10,3.999880877261233e-09,1.077735039540581e-07,-1.156309253209411e-10
4.044130941480432e-09,1.097116015196584e-07,-1.111233679397388e-10,4.044130941480432e-09,1.180596001213471e-07,-1.110457892833704e-10,4.044130941480432e-09,1.191162143478064e-07,-1.110558690443007e-10,4.044130941480432e-09,1.088563972334088e-07,-1.156540818138451e-10
4.088870537324068e-09,1.108688010281034e-07,-1.111272441528141e-10,4.088870537324068e-09,1.192966587692264e-07,-1.11049667917935e-10,4.088870537324068e-09,1.203604521495481e-07,-1.110601901822399e-10,4.088870537324068e-09,1.09949867484666e-07,-1.156773090397381e-10
4.134105080404878e-09,1.120379079351737e-07,-1.111311267368103e-10,4.134105080404878e-09,1.205463299397503e-07,-1.110535543170843e-10,4.134105080404878e-09,1.216173288964452e-07,-1.110645212362655e-10,4.134105080404878e-09,1.110540154889197e-07,-1.157006072017529e-10
4.179840046247682e-09,1.132190401972811e-07,-1.111350157152305e-10,4.179840046247682e-09,1.218087370987186e-07,-1.110574485119092e-10,4.179840046247682e-09,1.228869679220025e-07,-1.110688622441169e-10,4.179840046247682e-09,1.121689429723345e-07,-1.157239765037096e-10
4.226080970952191e-09,1.144123168715166e-07,-1.111389111117063e-10,4.226080970952191e-09,1.230840048499711e-07,-1.110613505336589e-10,4.226080970952191e-09,1.241694936980822e-07,-1.110732132437048e-10,4.226080970952191e-09,1.132947526146338e-07,-1.157474171501206e-10
4.272833451863125e-09,1.156178581249734e-07,-1.111428129499992e-10,4.272833451863125e-09,1.243722589450668e-07,-1.110652604137424e-10,4.272833451863125e-09,1.254650318448128e-07,-1.110775742731133e-10,4.272833451863125e-09,1.144315480577659e-07,-1.157709293461984e-10
4.32010314824777e-09,1.168357852441753e-07,-1.111467212540008e-10,4.32010314824777e-09,1.256736262930029e-07,-1.110691781837286e-10,4.32010314824777e-09,1.26773709140475e-07,-1.110819453706004e-10,4.32010314824777e-09,1.155794339145723e-07,-1.157945132978528e-10
4.367895781981007e-09,1.180662206445278e-07,-1.111506360477339e-10,4.367895781981007e-09,1.26988234970039e-07,-1.110731038753477e-10,4.367895781981007e-09,1.280956535315082e-07,-1.110863265745987e-10,4.367895781981007e-09,1.167385157776128e-07,-1.158181692117074e-10
4.416217138237939e-09,1.193092878798693e-07,-1.111545573553532e-10,4.416217138237939e-09,1.283162142295744e-07,-1.110770375204918e-10,4.416217138237939e-09,1.294309941426605e-07,-1.110907179237162e-10,4.416217138237939e-09,1.179089002278854e-07,-1.158418972950962e-10
4.465073066194163e-09,1.205651116521216e-07,-1.111584852011457e-10,4.465073066194163e-09,1.296576945121235e-07,-1.110809791512159e-10,4.465073066194163e-09,1.307798612871204e-07,-1.110951194567375e-10,4.465073066194163e-09,1.190906948438088e-07,-1.158656977560711e-10
4.514469479733806e-09,1.218338178209232e-07,-1.111624196095323e-10,4.514469479733806e-09,1.310128074553567e-07,-1.110849287997385e-10,4.514469479733806e-09,1.321423864768198e-07,-1.110995312126246e-10,4.514469479733806e-09,1.202840082100431e-07,-1.158895708034113e-10
4.56441235816538e-09,1.23115533413443e-07,-1.111663606050675e-10,4.56441235816538e-09,1.323816859042296e-07,-1.110888864984428e-10,4.56441235816538e-09,1.335187024327849e-07,-1.111039532305177e-10,4.56441235816538e-09,1.214889499266642e-07,-1.159135166466264e-10
4.614907746945562e-09,1.244103866341558e-07,-1.11170308212441e-10,4.614907746945562e-09,1.337644639211722e-07,-1.110928522798774e-10,4.614907746945562e-09,1.349089430955679e-07,-1.111083855497361e-10,4.614907746945562e-09,1.227056306179195e-07,-1.159375354959548e-10
4.665961758410984e-09,1.257185068747818e-07,-1.111742624564782e-10,4.665961758410984e-09,1.351612767964027e-07,-1.110968261767575e-10,4.665961758410984e-09,1.363132436358347e-07,-1.11112828209779e-10,4.665961758410984e-09,1.23934161941703e-07,-1.159616275623889e-10
4.717580572518114e-09,1.270400247242523e-07,-1.11178223362141e-10,4.717580572518114e-09,1.365722610582872e-07,-1.11100808221965e-10,4.717580572518114e-09,1.377317404649194e-07,-1.111172812503264e-10,4.717580572518114e-09,1.251746565984772e-07,-1.159857930576565e-10
4.769770437591322e-09,1.283750719787463e-07,-1.111821909545284e-10,4.769770437591322e-09,1.379975544837673e-07,-1.111047984485502e-10,4.769770437591322e-09,1.39164571245621e-07,-1.111217447112405e-10,4.769770437591322e-09,1.264272283407022e-07,-1.160100321942534e-10
4.822537671079227e-09,1.297237816518013e-07,-1.111861652588773e-10,4.822537671079227e-09,1.394372961089291e-07,-1.111087968897324e-10,4.822537671079227e-09,1.406118749029713e-07,-1.111262186325654e-10,4.822537671079227e-09,1.27691991981857e-07,-1.160343451854225e-10
4.875888660319405e-09,1.310862879845492e-07,-1.111901463005639e-10,4.875888660319405e-09,1.408916262396014e-07,-1.111128035789005e-10,4.875888660319405e-09,1.420737916351399e-07,-1.111307030545294e-10,4.875888660319405e-09,1.289690634062644e-07,-1.160587322451882e-10
4.929829863311562e-09,1.324627264559218e-07,-1.111941341051035e-10,4.929829863311562e-09,1.423606864620651e-07,-1.111168185496143e-10,4.929829863311562e-09,1.43550462924462e-07,-1.111351980175447e-10,4.929829863311562e-09,1.302585595779035e-07,-1.16083193588336e-10
4.984367809499257e-09,1.338532337930435e-07,-1.111981286981521e-10,4.984367809499257e-09,1.438446196538406e-07,-1.111208418356051e-10,4.984367809499257e-09,1.450420315485195e-07,-1.11139703562209e-10,4.984367809499257e-09,1.315605985503986e-07,-1.16107729430446e-10
5.039509100560272e-09,1.35257947981627e-07,-1.112021301055066e-10,5.039509100560272e-09,1.453435699945786e-07,-1.111248734707768e-10,5.039509100560272e-09,1.465486415913241e-07,-1.111442197293063e-10,5.039509100560272e-09,1.328752994762449e-07,-1.161323399878758e-10
5.095260411205732e-09,1.366770082764706e-07,-1.112061383531061e-10,5.095260411205732e-09,1.468576829770073e-07,-1.111289134892067e-10,5.095260411205732e-09,1.480704384546505e-07,-1.111487465598072e-10,5.095260411205732e-09,1.34202782616642e-07,-1.161570254777878e-10
5.151628489988061e-09,1.381105552120131e-07,-1.112101534670324e-10,5.151628489988061e-09,1.483871054179899e-07,-1.111329619251462e-10,5.151628489988061e-09,1.49607568869387e-07,-1.111532840948707e-10,5.151628489988061e-09,1.355431693509191e-07,-1.16181786118141e-10
5.208620160117875e-09,1.395587306130229e-07,-1.112141754735109e-10,5.208620160117875e-09,1.499319854696786e-07,-1.11137018813022e-10,5.208620160117875e-09,1.51160180907013e-07,-1.111578323758445e-10,5.208620160117875e-09,1.368965821862692e-07,-1.162066221277075e-10
5.266242320289915e-09,1.410216776052618e-07,-1.112182043989111e-10,5.266242320289915e-09,1.514924726307264e-07,-1.111410841874368e-10,5.266242320289915e-09,1.527284239912738e-07,-1.111623914442659e-10,5.266242320289915e-09,1.382631447676177e-07,-1.1623153372608e-10
5.324501945518117e-09,1.424995406263449e-07,-1.112222402697479e-10,5.324501945518117e-09,1.530687177576432e-07,-1.111451580831704e-10,5.324501945518117e-09,1.543124489097859e-07,-1.111669613418625e-10,5.324501945518117e-09,1.396429818873593e-07,-1.162565211336762e-10
5.383406087979916e-09,1.439924654365711e-07,-1.112262831126821e-10,5.383406087979916e-09,1.546608730761709e-07,-1.111492405351803e-10,5.383406087979916e-09,1.559124078258606e-07,-1.11171542110554e-10,5.383406087979916e-09,1.410362194953903e-07,-1.162815845717525e-10
5.442961877869901e-09,1.455005991299344e-07,-1.112303329545212e-10,5.442961877869901e-09,1.562690921928317e-07,-1.111533315786027e-10,5.442961877869901e-09,1.575284542904496e-07,-1.111761337924519e-10,5.442961877869901e-09,1.424429847087314e-07,-1.16306724262403e-10
5.503176524262897e-09,1.470240901451137e-07,-1.112343898222202e-10,5.503176524262897e-09,1.578935301065142e-07,-1.111574312487534e-10,5.503176524262897e-09,1.591607432541042e-07,-1.111807364298613e-10,5.503176524262897e-09,1.438634058216549e-07,-1.163319404285765e-10
5.564057315986614e-09,1.485630882766197e-07,-1.112384537428826e-10,5.564057315986614e-09,1.595343432201646e-07,-1.11161539581129e-10,5.564057315986614e-09,1.608094310791048e-07,-1.111853500652813e-10,5.564057315986614e-09,1.45297612315862e-07,-1.163572332940834e-10
5.625611622503935e-09,1.50117744686008e-07,-1.112425247437609e-10,5.625611622503935e-09,1.611916893526187e-07,-1.111656566114073e-10,5.625611622503935e-09,1.62474675551721e-07,-1.111899747414057e-10,5.625611622503935e-09,1.467457348703771e-07,-1.163826030836036e-10
5.687846894804973e-09,1.51688211913127e-07,-1.112466028522578e-10,5.687846894804973e-09,1.628657277504493e-07,-1.111697823754485e-10,5.687846894804973e-09,1.641566358944836e-07,-1.111946105011245e-10,5.687846894804973e-09,1.482079053717497e-07,-1.164080500226957e-10
5.750770666308994e-09,1.5327464388751e-07,-1.112506880959265e-10,5.750770666308994e-09,1.645566190999748e-07,-1.11173916909296e-10,5.750770666308994e-09,1.658554727787018e-07,-1.111992573875243e-10,5.750770666308994e-09,1.496842569242063e-07,-1.164335743378062e-10
5.814390553776317e-09,1.548771959398165e-07,-1.112547805024721e-10,5.814390553776317e-09,1.662645255393656e-07,-1.111780602491773e-10,5.814390553776317e-09,1.675713483369556e-07,-1.112039154438895e-10,5.814390553776317e-09,1.511749238599878e-07,-1.164591762562796e-10
5.878714258230304e-09,1.564960248133626e-07,-1.112588800997518e-10,5.878714258230304e-09,1.679896106708295e-07,-1.111822124315048e-10,5.878714258230304e-09,1.693044261758266e-07,-1.112085847137027e-10,5.878714258230304e-09,1.526800417495163e-07,-1.164848560063687e-10
5.943749565889548e-09,1.581312886757302e-07,-1.112629869157761e-10,5.943749565889548e-09,1.697320395728917e-07,-1.111863734928774e-10,5.943749565889548e-09,1.710548713886571e-07,-1.11213265240646e-10,5.943749565889548e-09,1.541997474118542e-07,-1.165106138172421e-10
6.009504349110375e-09,1.597831471304942e-07,-1.112671009787097e-10,6.009504349110375e-09,1.714919788127841e-07,-1.1119054347008e-10,6.009504349110375e-09,1.728228505684343e-07,-1.112179570686018e-10,6.009504349110375e-09,1.557341789249774e-07,-1.165364499190001e-10
6.075986567339776e-09,1.614517612289583e-07,-1.11271222316872e-10,6.075986567339776e-09,1.732695964589869e-07,-1.111947224000857e-10,6.075986567339776e-09,1.746085318208847e-07,-1.112226602416537e-10,6.075986567339776e-09,1.572834756363667e-07,-1.165623645426804e-10
6.143204268078871e-09,1.631372934820784e-07,-1.11275350958738e-10,6.143204268078871e-09,1.750650620938002e-07,-1.111989103200561e-10,6.143204268078871e-09,1.764120847775184e-07,-1.112273748040868e-10,6.143204268078871e-09,1.588477781732217e-07,-1.16588357920266e-10
6.211165587857042e-09,1.648399078724032e-07,-1.112794869329393e-10,6.211165587857042e-09,1.768785468260545e-07,-1.112031072673423e-10,6.211165587857042e-09,1.782336806089817e-07,-1.112321008003895e-10,6.211165587857042e-09,1.604272284533392e-07,-1.166144302847053e-10
6.279878753216842e-09,1.665597698661132e-07,-1.112836302682647e-10,6.279878753216842e-09,1.787102233039428e-07,-1.11207313279486e-10,6.279878753216842e-09,1.800734920384078e-07,-1.112368382752538e-10,6.279878753216842e-09,1.620219696955133e-07,-1.166405818699182e-10
6.349352081709788e-09,1.682970464251696e-07,-1.112877809936612e-10,6.349352081709788e-09,1.805602657279627e-07,-1.112115283942198e-10,6.349352081709788e-09,1.81931693354914e-07,-1.112415872735762e-10,6.349352081709788e-09,1.636321464298776e-07,-1.166668129107972e-10
