av0 (L=4.5e-08) X,av0 (L=4.5e-08) YRe,av0 (L=4.5e-08) YReImag,av0 (L=9e-08) X,av0 (L=9e-08) YRe,av0 (L=9e-08) YReImag,av0 (L=1.35e-07) X,av0 (L=1.35e-07) YRe,av0 (L=1.35e-07) YReImag,av0 (L=1e-06) X,av0 (L=1e-06) YRe,av0 (L=1e-06) YReImag
3.391366991266935e-09,-25.73056376855147,3.201963513410706,3.391366991266935e-09,-31.75746577763798,4.540382566900367,3.391366991266935e-09,-33.78961064632285,5.100236350218702,3.391366991266935e-09,-45.42563919117266,10.30940042227326
3.428885160372307e-09,-25.731083394727,3.167540976478946,3.428885160372307e-09,-31.76024333495652,4.49200728758502,3.428885160372307e-09,-33.79394209928144,5.046229292338229,3.428885160372307e-09,-45.45548375554465,10.20981922085435
3.466818387186458e-09,-25.73138386426098,3.133464669984977,3.466818387186458e-09,-31.76268134853035,4.444104600019974,3.466818387186458e-09,-33.7978835424901,4.992742478681248,3.466818387186458e-09,-45.48447233883793,10.11104238107629
3.505171263428697e-09,-25.73146871528241,3.099731824836252,3.505171263428697e-09,-31.76478538831492,4.396671174117181,3.505171263428697e-09,-33.80144132521299,4.939772426313511,3.505171263428697e-09,-45.5126213911094,10.01306926165676
3.543948431615818e-09,-25.73134135811923,3.066339657008204,3.543948431615818e-09,-31.76656097179434,4.349703675318866,3.543948431615818e-09,-33.80462215647781,4.8873157654516,3.543948431615818e-09,-45.5399473722421,9.915899106538403
3.583154585624061e-09,-25.73100512895406,3.033285381732385,3.583154585624061e-09,-31.76801343616458,4.303198730019647,3.583154585624061e-09,-33.80743228307634,4.835368994161759,3.583154585624061e-09,-45.56646688716994,9.819531107647384
3.622794471257291e-09,-25.73046329450318,3.000566215274608,3.622794471257291e-09,-31.76914814152171,4.257152983293708,3.622794471257291e-09,-33.80987809109722,4.783928658783463,3.622794471257291e-09,-45.59219625507834,9.723964211374987
3.662872886821471e-09,-25.72971928355664,2.968179429405364,3.662872886821471e-09,-31.76997034203049,4.211563063633429,3.662872886821471e-09,-33.81196566886553,4.732991227117323,3.662872886821471e-09,-45.61715123740953,9.6291970081176
3.70339468370548e-09,-25.72877596055157,2.936122181867829,3.70339468370548e-09,-31.77048506472032,4.166425552060352,3.70339468370548e-09,-33.81370096339017,4.682553136969695,3.70339468370548e-09,-45.64134774258878,9.535228054962872
3.744364766968363e-09,-25.72763658942702,2.904391742629353,3.744364766968363e-09,-31.77069737218943,4.121737054254033,3.744364766968363e-09,-33.81508999831898,4.632610858728526,3.744364766968363e-09,-45.66480126880678,9.442055633759644
3.785788095933075e-09,-25.72630428616299,2.872985365276052,3.785788095933075e-09,-31.77061205076757,4.07749411865995,3.785788095933075e-09,-33.81613845267474,4.583160778019694,3.785788095933075e-09,-45.68752745675128,9.349677998081983
3.827669684786796e-09,-25.72478176584356,2.841900232300082,3.827669684786796e-09,-31.77023399382778,4.033693338707373,3.827669684786796e-09,-33.81685216036555,4.534199336616818,3.827669684786796e-09,-45.70954127267818,9.258093027305446
3.870014603187884e-09,-25.72307214053304,2.81113363534803,3.870014603187884e-09,-31.7695678927286,3.990331272374052,3.870014603187884e-09,-33.8172366934585,4.485722917680695,3.870014603187884e-09,-45.730858096201,9.167298696952052
3.912827976879541e-09,-25.72117817472866,2.780682807955043,3.912827976879541e-09,-31.76861836806858,3.947404477728394,3.912827976879541e-09,-33.81729744286421,4.437727870886782,3.912827976879541e-09,-45.7514921128746,9.077292408380341
3.956114988310278e-09,-25.71910276885091,2.750545033544245,3.956114988310278e-09,-31.76738997398258,3.904909514644826,3.956114988310278e-09,-33.81703976149556,4.390210552445464,3.956114988310278e-09,-45.77145819244883,8.988071782343846
3.999880877261233e-09,-25.71684849377122,2.720717544376293,3.999880877261233e-09,-31.76588708416515,3.862842917360811,3.999880877261233e-09,-33.81646916527164,4.343167377609787,3.999880877261233e-09,-45.79077107640872,8.899634317135314
4.044130941480432e-09,-25.71441810537119,2.691197633478213,4.044130941480432e-09,-31.76411425247208,3.821201284267477,4.044130941480432e-09,-33.81559060447793,4.296594630528194,4.044130941480432e-09,-45.80944447606576,8.811977033400964
4.088870537324068e-09,-25.71181416802753,2.661982573733686,4.088870537324068e-09,-31.76207556835028,3.779981120136287,4.088870537324068e-09,-33.81440927100075,4.250488677437066,4.088870537324068e-09,-45.82749264380259,8.725097116769103
4.134105080404878e-09,-25.70903926833104,2.633069663802122,4.134105080404878e-09,-31.75977525375854,3.739178983937447,4.134105080404878e-09,-33.81293020162412,4.204845863029122,4.134105080404878e-09,-45.84492920569818,8.638991451935087
4.179840046247682e-09,-25.70609593518373,2.604456211262971,4.179840046247682e-09,-31.75721748755744,3.698791445391187,4.179840046247682e-09,-33.81115822277738,4.159662498548668,4.179840046247682e-09,-45.86176806239568,8.553656984037492
4.226080970952191e-09,-25.70298660450732,2.57613952584296,4.226080970952191e-09,-31.75440612821115,3.65881502068182,4.226080970952191e-09,-33.80909802472774,4.114934882604837,4.226080970952191e-09,-45.8780222519433,8.469090280128833
4.272833451863125e-09,-25.69971362551347,2.5481169213832,4.272833451863125e-09,-31.75134523082023,3.619246295153957,4.272833451863125e-09,-33.80675448075921,4.070659380337654,4.272833451863125e-09,-45.89370534012355,8.385288071915928
4.32010314824777e-09,-25.69627942205387,2.5203857482682,4.32010314824777e-09,-31.74803870865014,3.580081843407423,4.32010314824777e-09,-33.80413214550173,4.026832299799225,4.32010314824777e-09,-45.90883029181246,8.302246824512832
4.367895781981007e-09,-25.69268625970051,2.492943346890254,4.367895781981007e-09,-31.74449023268283,3.541318208135311,4.367895781981007e-09,-33.80123557695528,3.983449972532484,4.367895781981007e-09,-45.92340961343204,8.219962801831514
4.416217138237939e-09,-25.6889363695513,2.465787072913054,4.416217138237939e-09,-31.74070356815093,3.502951977651844,4.416217138237939e-09,-33.79806921646321,3.940508724874594,4.416217138237939e-09,-45.93745621070582,8.138432388973243
4.465073066194163e-09,-25.68503195164169,2.438914297963916,4.465073066194163e-09,-31.73668235800221,3.464979736678754,4.465073066194163e-09,-33.79463733578945,3.898004866775939,4.465073066194163e-09,-45.950982770983,8.057651861676529
4.514469479733806e-09,-25.68097517817972,2.412322410251333,4.514469479733806e-09,-31.73243007774397,3.42739805763307,4.514469479733806e-09,-33.79094428350766,3.855934750344983,4.514469479733806e-09,-45.96400141354025,7.977617266240536
4.56441235816538e-09,-25.67676812296188,2.386008801373284,4.56441235816538e-09,-31.72795035841396,3.390203571784772,4.56441235816538e-09,-33.78699430649898,3.814294727806902,4.56441235816538e-09,-45.97652417882756,7.898324603520783
4.614907746945562e-09,-25.6724128775133,2.359970888441945,4.614907746945562e-09,-31.72324651540703,3.353392866693123,4.614907746945562e-09,-33.78279132430036,3.773081101568133,4.614907746945562e-09,-45.98856302799222,7.819769830378812
4.665961758410984e-09,-25.66791144369069,2.334206093988657,4.665961758410984e-09,-31.71832187263927,3.316962557815933,4.665961758410984e-09,-33.77833952074801,3.732290259738886,4.665961758410984e-09,-46.00012984239898,7.74194886112287
4.717580572518114e-09,-25.66326577575702,2.308711854150327,4.717580572518114e-09,-31.7131798647885,3.280909309301816,4.717580572518114e-09,-33.77364287752591,3.691918569654485,4.717580572518114e-09,-46.01123596664303,7.664857412976585
4.769770437591322e-09,-25.65847778464978,2.283485619588617,4.769770437591322e-09,-31.70782353283765,3.245229728412777,4.769770437591322e-09,-33.76870507329348,3.65196235797239,4.769770437591322e-09,-46.02189290698078,7.588491252109128
4.822537671079227e-09,-25.65354930712525,2.258524850153455,4.822537671079227e-09,-31.70225604099455,3.209920474950379,4.822537671079227e-09,-33.76353011230676,3.612418049452874,4.822537671079227e-09,-46.03211198420588,7.5128460745547
4.875888660319405e-09,-25.64848235337935,2.233827058533495,4.875888660319405e-09,-31.69648057408252,3.174978238778805,4.875888660319405e-09,-33.75812159369306,3.573282006830163,4.875888660319405e-09,-46.0419042269407,7.437917474266275
4.929829863311562e-09,-25.64327855270384,2.209389712533208,4.929829863311562e-09,-31.69050009574411,3.140399691020608,4.929829863311562e-09,-33.75248322376117,3.534550643263289,4.929829863311562e-09,-46.05128038089794,7.363700951301487
4.984367809499257e-09,-25.63793971655231,2.185210334595125,4.984367809499257e-09,-31.68431755341666,3.10618152652399,4.984367809499257e-09,-33.74661854252577,3.496220363614635,4.984367809499257e-09,-46.06025135441198,7.290192060884312
5.039509100560272e-09,-25.63246752974031,2.161286447580705,5.039509100560272e-09,-31.67793583352375,3.072320454903081,5.039509100560272e-09,-33.74053109377703,3.458287601058536,5.039509100560272e-09,-46.06882755888729,7.217386199184908
5.095260411205732e-09,-25.62686379076297,2.137615615816657,5.095260411205732e-09,-31.67135776643628,3.038813201762848,5.095260411205732e-09,-33.73422426810607,3.4207487845905,5.095260411205732e-09,-46.07701914182461,7.145278685550966
5.151628489988061e-09,-25.62113001465752,2.114195378093034,5.151628489988061e-09,-31.66458622415641,3.005656527543441,5.151628489988061e-09,-33.72770152132997,3.383600384444521,5.151628489988061e-09,-46.08483695106516,7.073865068967679
5.208620160117875e-09,-25.61526787116464,2.091023321596305,5.208620160117875e-09,-31.65762375219738,2.972847157238526,5.208620160117875e-09,-33.72096611433037,3.346838859011687,5.208620160117875e-09,-46.09229060594582,7.003140517876479
5.266242320289915e-09,-25.60927885801653,2.068097027363036,5.266242320289915e-09,-31.65047317986254,2.940381897309611,5.266242320289915e-09,-33.71402127823024,3.310460689210098,5.266242320289915e-09,-46.09939021736182,6.933100368175758
5.324501945518117e-09,-25.6031646291735,2.04541412402995,5.324501945518117e-09,-31.64313702232565,2.908257521992399,5.324501945518117e-09,-33.70687016708184,3.274462369154276,5.324501945518117e-09,-46.10614532944227,6.863739793498102
5.383406087979916e-09,-25.59692651796193,2.022972210699706,5.383406087979916e-09,-31.63561789972834,2.876470852650989,5.383406087979916e-09,-33.6995160138604,3.238840436725222,5.383406087979916e-09,-46.11256576091205,6.795054066813352
5.442961877869901e-09,-25.59056614582903,2.000768954727882,5.442961877869901e-09,-31.62791818126404,2.845018692049347,5.442961877869901e-09,-33.69196168220721,3.203591386646908,5.442961877869901e-09,-46.11866077819189,6.727038309925376
5.503176524262897e-09,-25.58408488719012,1.978802006088164,5.503176524262897e-09,-31.62004047988434,2.813897914847706,5.503176524262897e-09,-33.68421037385394,3.168711807726454,5.503176524262897e-09,-46.12443992132471,6.659687744741827
5.564057315986614e-09,-25.57748406681405,1.957069029424573,5.564057315986614e-09,-31.61198708093957,2.783105363858688,5.564057315986614e-09,-33.67626483676477,3.1341982308335,5.564057315986614e-09,-46.12991209245109,6.59299742340662
5.625611622503935e-09,-25.57076517497348,1.935567736764901,5.625611622503935e-09,-31.60376038812341,2.75263793081549,5.625611622503935e-09,-33.66812806264047,3.100047262210867,5.625611622503935e-09,-46.13508637112837,6.526962472498367
5.687846894804973e-09,-25.5639294149134,1.914295818048258,5.687846894804973e-09,-31.59536266615906,2.722492510362382,5.687846894804973e-09,-33.65980284878529,3.066255500413552,5.687846894804973e-09,-46.13997171023505,6.461578003231576
5.750770666308994e-09,-25.55697822011793,1.893251019877223,5.750770666308994e-09,-31.58679621731189,2.692666031196491,5.750770666308994e-09,-33.65129199815148,3.032819574086814,5.750770666308994e-09,-46.14457664840656,6.39683903191966
5.814390553776317e-09,-25.5499127206946,1.872431065122113,5.814390553776317e-09,-31.57806313371778,2.663155413444022,5.814390553776317e-09,-33.64259818158096,2.999736116849915,5.814390553776317e-09,-46.14890980592585,6.332740624008086
5.878714258230304e-09,-25.54273427962619,1.851833732856406,5.878714258230304e-09,-31.56916571947357,2.633957640876619,5.878714258230304e-09,-33.63372408477626,2.967001794232732,5.878714258230304e-09,-46.15297978329281,6.269277864381882
5.943749565889548e-09,-25.53544402720457,1.831456789433387,5.943749565889548e-09,-31.56010595600758,2.60506967010065,5.943749565889548e-09,-33.62467222758301,2.934613271474305,5.943749565889548e-09,-46.1567947827743,6.206445753860141
6.009504349110375e-09,-25.52804321350381,1.811298040063561,6.009504349110375e-09,-31.5508859214566,2.576488501796779,6.009504349110375e-09,-33.61544529003387,2.902567271230888,6.009504349110375e-09,-46.16036290392735,6.144239294329885
6.075986567339776e-09,-25.52053292574617,1.791355287934689,6.075986567339776e-09,-31.54150778795315,2.548211179040379,6.075986567339776e-09,-33.60604579423489,2.870860517134137,6.075986567339776e-09,-46.16369242303902,6.082653564397166
6.143204268078871e-09,-25.51291434721168,1.771626371143346,6.143204268078871e-09,-31.53197338822289,2.520234716683421,6.143204268078871e-09,-33.59647607069063,2.83948972919091,6.143204268078871e-09,-46.16679086704143,6.021683471358769
6.211165587857042e-09,-25.50518853640151,1.752109131362187,6.211165587857042e-09,-31.52228470073883,2.492556180868051,6.211165587857042e-09,-33.58673857591153,2.808451678449448,6.211165587857042e-09,-46.16966622455808,5.961324078215049
6.279878753216842e-09,-25.4973565707777,1.732801434042445,6.279878753216842e-09,-31.51244361456952,2.465172650531594,6.279878753216842e-09,-33.57683575865504,2.777743163259872,6.279878753216842e-09,-46.17232611374526,5.901570381116289
6.349352081709788e-09,-25.48941957476244,1.713701171768054,6.349352081709788e-09,-31.50245201234694,2.438081230692219,6.349352081709788e-09,-33.56676980644109,2.747360967366706,6.349352081709788e-09,-46.17477815292172,5.84241740893128
6.41959398290319e-09,-25.48137845578236,1.694806228563047,6.41959398290319e-09,-31.49231177306013,2.411279052585101,6.41959398290319e-09,-33.55654312615798,2.717301939918976,6.41959398290319e-09,-46.17702951751987,5.783860110283939
6.490612959398098e-09,-25.47323430957579,1.676114534507573,6.490612959398098e-09,-31.48202455212669,2.384763239979015,6.490612959398098e-09,-33.54615783351066,2.687562911137565,6.490612959398098e-09,-46.17908756961342,5.725893516953253
6.562417607858525e-09,-25.46498807704086,1.657624019484332,6.562417607858525e-09,-31.47159216278161,2.358530967932515,6.562417607858525e-09,-33.53561618404852,2.658140762994503,6.562417607858525e-09,-46.18095950109173,5.668512652154348
6.635016620052051e-09,-25.45664068250331,1.639332631821999,6.635016620052051e-09,-31.4610163524511,2.332579427947074,6.635016620052051e-09,-33.52492032286899,2.629032388283653,6.635016620052051e-09,-46.1826522536759,5.611712512530963
6.708418783901936e-09,-25.44819311277525,1.62123834821764,6.708418783901936e-09,-31.45029873694456,2.306905818504755,6.708418783901936e-09,-33.51407229284257,2.60023469248759,6.708418783901936e-09,-46.18417278302886,5.555488135060951
6.78263298455088e-09,-25.439646216446,1.603339147779675,6.78263298455088e-09,-31.43944095214448,2.281507367828156,6.78263298455088e-09,-33.50307424258386,2.571744626270102,6.78263298455088e-09,-46.18552797193816,5.499834575382671
6.857668205436541e-09,-25.43100093601267,1.585633041645063,6.857668205436541e-09,-31.42844465558106,2.25638133360967,6.857668205436541e-09,-33.49192822537371,2.543559153633891,6.857668205436541e-09,-46.18672438184036,5.444746848896203
6.933533529378963e-09,-25.42225808542516,1.56811804468312,6.933533529378963e-09,-31.41731135409562,2.231524978010741,6.933533529378963e-09,-33.48063608916914,2.515675235803724,6.933533529378963e-09,-46.18776859569981,5.390220015057319
7.010238139680024e-09,-25.41341852858444,1.55079219787416,7.010238139680024e-09,-31.4060426552092,2.206935603860159,7.010238139680024e-09,-33.46919987748236,2.488089892248619,7.010238139680024e-09,-46.18866713335618,5.336249156732515
7.08779132123505e-09,-25.40448305965544,1.533653553301619,7.08779132123505e-09,-31.39463995834822,2.182610510592004,7.08779132123505e-09,-33.45762151498331,2.460800152422879,7.08779132123505e-09,-46.18942620979212,5.282829324501352
7.166202461656731e-09,-25.39545252749832,1.516700189212455,7.166202461656731e-09,-31.38310487236483,2.158547052970408,7.166202461656731e-09,-33.44590285423292,2.433803063190633,7.166202461656731e-09,-46.19005230845644,5.229955670837699
7.245481052411467e-09,-25.38632769492499,1.499930192819391,7.245481052411467e-09,-31.37143874118231,2.134742574610237,7.245481052411467e-09,-33.43404575712194,2.40709570079308,7.245481052411467e-09,-46.19055137303615,5.177623263361913
7.325636689968284e-09,-25.37710929208418,1.483341666852187,7.325636689968284e-09,-31.35964308858227,2.11119446954211,7.325636689968284e-09,-33.42205194860254,2.380675149568622,7.325636689968284e-09,-46.19092930265108,5.125827201525597
7.406679076960462e-09,-25.36779808939539,1.466932737949687,7.406679076960462e-09,-31.34771915554021,2.087900118927473,7.406679076960462e-09,-33.40992335694408,2.354538550681971,7.406679076960462e-09,-46.1911923415296,5.074562702870844
7.488618023360011e-09,-25.35839478480306,1.450701543298162,7.488618023360011e-09,-31.33566840122189,2.064856958838778,7.488618023360011e-09,-33.39766159727134,2.328683028141361,7.488618023360011e-09,-46.19134605839082,5.02382487448198
7.571463447665152e-09,-25.34890012211159,1.434646244223848,7.571463447665152e-09,-31.32349214372482,2.042062431533875,7.571463447665152e-09,-33.38526838595504,2.303105748064286,7.571463447665152e-09,-46.19139614030186,4.973608892482956
7.655225378100916e-09,-25.3393147804103,1.418765013326416,7.655225378100916e-09,-31.31119166493816,2.019513999685224,7.655225378100916e-09,-33.37274546693472,2.277803907513677,7.655225378100916e-09,-46.19134846111009,4.923910014772502
7.739913953833039e-09,-25.32963940201868,1.40305603774007,7.739913953833039e-09,-31.29876833998796,1.997209162849048,7.739913953833039e-09,-33.36009450750584,2.252774719886754,7.739913953833039e-09,-46.19120824670644,4.87472340070437
7.825539426195279e-09,-25.31987466202407,1.387517526735927,7.825539426195279e-09,-31.28622326515968,1.975145409549533,7.825539426195279e-09,-33.34731707035002,2.228015411417842,7.825539426195279e-09,-46.19098121704597,4.826044358132246
7.912112159930318e-09,-25.31002122628314,1.372147706762669,7.912112159930318e-09,-31.27355770263017,1.95332027443452,7.912112159930318e-09,-33.33441475944213,2.20352324091114,7.912112159930318e-09,-46.1906724587775,4.777868102363144
7.999642634444385e-09,-25.30007966980111,1.356944812549708,7.999642634444385e-09,-31.26077289355989,1.931731313754923,7.999642634444385e-09,-33.32138918663421,2.179295494749861,7.999642634444385e-09,-46.19028732701872,4.730189948442209
8.088141445075761e-09,-25.29005060993713,1.341907101523822,8.088141445075761e-09,-31.24787003226369,1.910376102062505,8.088141445075761e-09,-33.30824183942707,2.155329469409981,8.088141445075761e-09,-46.18983092650355,4.683005201673284
8.177619304377317e-09,-25.27993464462049,1.327032846877784,8.177619304377317e-09,-31.23485027162751,1.889252232891073,8.177619304377317e-09,-33.29497419027592,2.131622486017955,8.177619304377317e-09,-46.18930833604793,4.636309205007994
